meta_type,voyage_phase,local,utc,user_delay,corrections_sent,app_version_used,platform,duration_since_last,position,voyage_number,port_departure,port_arrival,true_heading,reported_sog,reported_stw,distance_over_ground_since_last_report,distance_through_water_since_last_report,distance_to_go,slip_nominal,slip_apparent,propellers_1_avg_rpm,sog,stw,wind_speed,wind_direction,wave_height,swell_height,swell_direction,current_speed,current_direction,dry_bulb_temperature,wet_bulb_temperature,barometric_pressure,sea_water_temperature,sea_water_specific_gravity,speed_wind_true,height_wave,current,current_longitudinal,main_engines_1_operating_hours,main_engines_1_steamtime_hours,main_engines_1_avg_power,main_engines_1_cylinder_consumption,main_engines_1_circulating_consumption,main_engines_sulphur_content_avg,main_engines_total_mass_hfo,main_engines_total_mass_lfo,main_engines_total_mass_mgo,main_engines_total_operating_hours,aux_engines_1_operating_hours,aux_engines_1_avg_power,aux_engines_1_circulating_consumption,aux_engines_2_operating_hours,aux_engines_2_avg_power,aux_engines_2_circulating_consumption,aux_engines_3_operating_hours,aux_engines_3_avg_power,aux_engines_3_circulating_consumption,aux_engines_total_operating_hours,aux_engines_total_mass_hfo,aux_engines_total_mass_lfo,aux_engines_total_mass_mgo,aux_engine_sulphur_content_avg,cargo_cooling_operating_hours_ae,cargo_cooling_fuel_consumption_ae,boilers_1_operating_hours,boilers_total_operating_hours,boilers_total_mass_hfo,boilers_total_mass_lfo,boilers_total_mass_mgo,boiler_sulphur_content_avg,gas_combustion_units_1_operating_hours,gas_combustion_units_1_mass_mgo,compressors_1_operating_hours,compressors_1_avg_power,compressors_1_mass_lfo,compressors_1_mass_mgo,compressors_2_operating_hours,compressors_2_avg_power,compressors_3_operating_hours,compressors_3_avg_power,unknown_1_operating_hours,unknown_1_mass_mgo,unknown_1_mass_lfo,unknown_1_mass_hfo,re_liquefaction_plant_1_operating_hours,re_liquefaction_plant_2_operating_hours,re_liquefaction_plant_3_operating_hours,re_liquefaction_plant_total_quantity,liquid_fresh_water_remaining,liquid_fresh_water_consumed,liquid_fresh_water_produced,liquid_fresh_water_operating_hours,fuel_rob_mass_hfo,fuel_rob_mass_lfo,fuel_rob_mass_mdo,fuel_rob_mass_mgo,me_cylinder_oil_rob,me_circulating_oil_rob,ae_circulating_oil_rob,draft_aft,draft_fore,trim,cargo_dwt,transverse_metacentric_height,cargo_total_mass,cargo_volume,bunkering_1_fuel_type,bunkering_1_bdn_number,bunkering_1_mass_change_bdn,bunkering_1_mass_change,bunkering_1_grade,bunkering_1_density,bunkering_1_viscosity,bunkering_1_sulphur,bunkering_1_calorific_value,bunkering_2_fuel_type,bunkering_2_bdn_number,bunkering_2_mass_change_bdn,bunkering_2_mass_change,bunkering_2_grade,bunkering_2_density,bunkering_2_viscosity,bunkering_2_sulphur,bunkering_2_calorific_value,bunkering_3_fuel_type,bunkering_3_bdn_number,bunkering_3_mass_change_bdn,bunkering_3_mass_change,bunkering_3_grade,bunkering_3_density,bunkering_3_viscosity,bunkering_3_sulphur,leg_type,leg_purpose,leg_number,instructions,eta_pilot,rta_pilot,vessel_status,performance_data_status,comment,leggingProblems,actions
"report_position_in_port","In port","2023-09-01 12:00 +08:00","2023-09-01 04:00","null","2","2.5.773","Desktop","20:00","32° 00.00' N 120° 27.00' E","46","CNQZH","CNZJG","","0","","0","","","","","0","0.41952","0.4017946","","","","","","","","","","","","","6.187932","null","null","null","00:00","00:00","0","","","","","","","00:00","00:00","0","","20:00","850","","17:00","850","","37:00","","","7.1","","","","17:00","17:00","","","1.4","","","","00:00","","","","","","","","00:00","","","","00:00","00:00","00:00","0","-164","","","","550.331","66.895","0","186.20000000000002","68437","37894.8","10074.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","||","","","Port","berth","vessel in port","",""
"report_position","At sea","2024-05-05 12:00 -05:00","2024-05-05 17:00","null","6","2.6.925","Desktop","24:00","24° 56.52' N 88° 52.77' W","V03","CNRPG","USHOU","300","16.833333333333332","16.375","404","393","410","-1.9073627311256727","0.8673426897713133","85.4","16.83094","15.86175","15","90","1","1","90","0.5","0","35","31","1016","","1.025","14.62707","1.178939","0.9619379","0.9490055","24:00","24:00","7850","190","0","","33.1","","","24:00","24:00","680","0","05:00","785","0","05:00","795","1300","34:00","5.8","","","","","","03:30","03:30","","","0.4","","00:00","","09:00","344.65555555555557","","","09:00","344.65555555555557","10:00","344.65","00:00","","","","","","","","52.01","","","","574.8","0","0","311.3","54057","36199.99","7080.01","8.4","6.1","2.3","21470","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-05-06 16:30 -05:00","","Sailing (no stop since last report)","sea","","",""
"report_position: sea_passage_end","At sea","2024-05-06 03:00 -05:00","2024-05-06 08:00","null","8","2.6.925","Desktop","15:00","27° 36.43' N 92° 17.50' W","V03","CNRPG","USHOU","313","16.666666666666668","16.533333333333335","250","248","160","-7.040019399029979","-6.183699243837739","80.5","16.39879","15.30119","15","135","1","1","90","0.1","0","26","24","1015","","1.025","12.02705","1.221522","1.102748","1.081024","15:00","15:00","7800","112","","","2.6","","18","15:00","15:00","650","","02:00","780","","05:00","785","","22:00","0.2","","3","","","","04:00","04:00","","","0.4","","00:00","","05:00","330","","","04:00","330","06:00","330","00:00","","","","","","","","52.01","","","","572","0","0","289.9","53945","36199.99","7080.01","8.1","6.1","2","20404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-05-06 16:30 -05:00","","Sailing (no stop since last report)","sea","","",""
"report_position","Maneuvering","2024-05-06 12:00 -05:00","2024-05-06 17:00","null","4","2.6.925","Desktop","09:00","28° 50.30' N 93° 51.35' W","V03","CNRPG","USHOU","305","12.444444444444445","12.777777777777779","112","115","58","-0.059389829098423226","-2.7395520566635594","64.3","12.51715","12.25254","15","135","1","1","90","0.1","0","27","25","1016","","1.025","11.53695","1.128721","0.2490932","0.2341309","09:00","09:00","5500","41","","","","","8.8","09:00","09:00","586","","05:00","443","","00:00","0","","14:00","","","1.9","","","","01:00","01:00","","","0.1","","00:00","","00:00","0","","","04:00","361.1","05:00","361.12","00:00","","","","","","","","52.01","","","","572","0","0","279.1","53904","36199.99","7080.01","8.1","6.1","2","20404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-05-06 16:30 -05:00","","Anchoring/Drifting","river","","",""
"event: anchorage_begin","Maneuvering","2024-05-06 16:23 -05:00","2024-05-06 21:23","null","4","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position","Anchored","2024-05-06 16:24 -05:00","2024-05-06 21:24","null","5","2.6.925","Desktop","04:24","29° 12.80' N 94° 38.70' W","V03","CNRPG","USHOU","270","13.18181818181818","13.636363636363635","58","60","4","-6.485053389361713","-10.156951782098323","64","12.21576","12.12681","15","135","1","1","90","0.1","0","27","25","1015","","1.025","13.21529","null","0.1761857","0.1596203","04:24","04:24","5500","21","","","","","4.7","04:24","04:24","785","","04:24","795","","00:00","0","","08:48","","","1","","","","02:00","02:00","","","0.1","","00:00","","00:00","0","","","00:00","0","04:00","400","00:00","","","","","","","","52.01","","","","572","0","0","273.3","53883","36199.99","7080.01","8.1","6.1","2","20404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-05-06 16:30 -05:00","","Anchoring/Drifting","berth","Vessel anchored at Galveston Fairway anchorage , awaiting for pilot boarding instructions. ","",""
"report_stoppage: anchorage_end","Anchored","2024-05-06 22:54 -05:00","2024-05-07 03:54","null","8","2.6.925","Desktop","06:30","29° 12.80' N 94° 38.70' W","V03","CNRPG","USHOU","","0","0","0","0","","","","0","0.0967705","0.3230991","","","","","","","","","","","","","12.75879","null","-0.2188511","-0.2899237","00:00","00:00","0","1","","","","","","00:00","06:30","600","","01:00","600","","00:00","0","","07:30","","","1.2","","","","06:00","06:00","","","0.7","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","","","","","572","0","0","271.4","53882","36199.99","7080.01","8.1","6.1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","||","","","Sailing (stopped since last report)","berth","Vessel anchor aweigh at galveston anchorage, proceeding to pilot station as instructed by houston pilots for bunkering operation at bolivar roads anchorage.","",""
"event: anchorage_begin","Maneuvering","2024-05-07 01:41 -05:00","2024-05-07 06:41","null","3","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position","Anchored","2024-05-07 01:42 -05:00","2024-05-07 06:42","null","5","2.6.925","Desktop","02:48","29° 21.15' N 94° 44.38' W","V03","CNRPG","USHOU","123","6.428571428571429","7.142857142857143","18","20","0","-157.07346095446593","-185.63717883829548","36.2","6.189624","6.346537","15","135","1","0.5","90","0.1","0","25","24","1014","","1.025","12.69828","null","-0.0820318","-0.0813458","01:00","01:00","4000","6","0","","","","2","01:00","02:48","550","0","02:48","550","","00:00","0","","05:36","","","0.5","","","","02:00","02:00","","","0.2","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","572","0","0","268.7","53876","36199.99","7080.01","8.1","6.1","2","20404","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","2024-05-08 11:00 -05:00","","Anchoring/Drifting","river","Vessel anchored at bolivar roads anchorage for bunkering operation. ","",""
"report_position_in_port","Anchored","2024-05-07 12:00 -05:00","2024-05-07 17:00","null","5","2.6.925","Desktop","10:18","29° 21.15' N 94° 44.38' W","V03","CNRPG","USHOU","","0","","0","","","","","0","0.1040162","0.2070498","","","","","","","","","","","","","10.00165","null","-0.0907381","0.0631032","00:00","00:00","0","","","","","","","00:00","10:00","577","","01:00","513","","00:00","0","","11:00","","","1.7","","","","10:00","10:00","","","0.7","","00:00","","00:00","0","","","00:00","0","00:00","0","00:00","","","","","","","","52.01","","","","572","0","0","266.3","53876","36199.99","7080.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","||","","","Anchoring/Drifting","berth","vessel anchored at bolivar roads anchorage, bunkering operation in progress.","",""
"report_bunkering","Anchored","2024-05-07 15:55 -05:00","2024-05-07 20:55","null","3","2.6.925","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53876","36199.99","7080.01","","","","","","","","hfo","HMG 50776","1250.37","1250.37","RMG380","979.3","186.1","0.48","","mgo","HMG 50776","40.06","40.06","DMA","852.5","4.3","0.09","","","","","","","","","","","","1","||","","","","","","",""
"event: anchorage_end","Anchored","2024-05-08 11:05 -05:00","2024-05-08 16:05","null","7","2.5.773","Desktop","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position_in_port","Maneuvering","2024-05-08 11:06 -05:00","2024-05-08 16:06","null","5","2.6.925","Desktop","23:06","29° 21.15' N 94° 44.38' W","V03","CNRPG","USHOU","","0","","0","","","","","0","0.0918719","0.1914629","","","","","","","","","","","","","10.11295","null","-0.096097","0.0269047","00:00","00:00","0","","","","","","","00:00","01:00","681","","00:00","0","","03:00","393","","04:00","","","5.26","","","","23:06","23:06","","","1.7","","00:00","","08:00","358.3","","","08:00","358.3","08:00","358.3","00:00","","","","","","","","52.01","","","","1822.37","0","0","299.40000000000003","53876","36199.99","7080.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","||","","","Sailing (stopped since last report)","berth","Vessel proceeding to berth dock 7, Enterprise terminal for cargo operations. ","",""
"event: pilotage_begin","Maneuvering","2024-05-08 11:12 -05:00","2024-05-08 16:12","null","4","2.5.773","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"event: pilotage_end","Maneuvering","2024-05-08 15:59 -05:00","2024-05-08 20:59","null","3","2.5.773","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_arrival: arrival","Maneuvering","2024-05-08 16:00 -05:00","2024-05-08 21:00","null","5","2.6.925","Desktop","04:54","29° 44.28' N 95° 07.48' W","V03","CNRPG","USHOU","","7.346938775510203","7.551020408163264","36","37","","35.94617967063588","34.166906883709096","59.3","7.444125","7.682176","","","","","","","","","","","","1","10.92659","null","0.07006","0.0779587","04:54","04:54","3000","15","","","","","3.7","04:54","04:54","681","","04:54","693","","00:00","0","","09:48","","","1.5","","","","01:00","01:00","","","0.1","","00:00","","04:00","350","","","00:00","0","04:00","350","00:00","","","","","","","","52.01","","","","1822.37","0","0","294.1","53861","36199.99","7080.01","8.1","6.1","2","20165","7.3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","sog|16|charterparty","","","Port","river","Vessel all made fast at dock 7 , Enterprise terminal for cargo operations. ","",""
"report_position_in_port","In port","2024-05-09 12:00 -05:00","2024-05-09 17:00","null","5","2.6.925","Desktop","20:00","29° 44.28' N 95° 07.48' W","V03","CNRPG","USHOU","","0","","0","","","","","0","0.0204074","0.0378229","","","","","","","","","","","","","8.321967","null","null","null","00:00","00:00","0","","","","","","","00:00","16:00","908","80","19:00","888","80","04:00","836","","39:00","","","7","","","","18:00","18:00","","","1.8","","00:00","","19:00","342","","","15:00","342","19:00","342","00:00","","","","","","","","52.01","","","","1822.37","0","0","285.3","53861","36199.99","6920.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","||","","","Port","berth","Loading operation in progress at berth 7.","",""
"report_position_in_port","In port","2024-05-10 12:00 -05:00","2024-05-10 17:00","null","5","2.6.925","Desktop","24:00","29° 44.28' N 95° 07.48' W","V03","CNRPG","USHOU","","0","","0","","","","","0","0.0253354","0.0273764","","","","","","","","","","","","","6.129766","null","null","null","00:00","00:00","0","","500","","","","","00:00","24:00","838","","24:00","837","","00:00","0","","48:00","","","8.5","","","","22:00","22:00","","","2","","00:00","","24:00","356.9","","","24:00","356.9","24:00","356.9","00:00","","","","","","","","52.01","","","","1822.37","0","0","274.8","53861","35699.99","6920.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","ballast","1","||","","","Port","berth","Loading operation in progress at berth 7.","",""
"event: pilotage_begin","In port","2024-05-10 16:30 -05:00","2024-05-10 21:30","null","2","2.5.773","Desktop","","","","","","","","","","","","","","","0.022622","0.0257573","","","","","","","","","","","","","9.294813","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_departure: departure","In port","2024-05-10 16:30 -05:00","2024-05-10 21:30","null","10","2.6.925","Desktop","04:30","29° 44.28' N 95° 07.48' W","V-03","USHOU","CNNBO","","0","","0","","13282","","","","0.022622","0.0257573","","","","","","","","","","","","1","9.294813","null","null","null","00:00","00:00","0","","","","","","","00:00","04:30","838","","04:30","837","","00:00","0","","09:00","","","1.6","","","","04:00","04:00","","","0.5","","00:00","","04:30","353.3","","","01:00","388.7","04:30","388.6","00:00","","","","","","","","52.01","","","","1822.37","0","0","272.7","53861","35699.99","6920.01","12","11.9","0.1","52125","3","46807.664","82146","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2024-06-17 18:00 +08:00","","Port","berth","Vessel proceeding to Singapore via cape as instructed by charterer's.","",""
"event: pilotage_end","In port","2024-05-10 21:06 -05:00","2024-05-11 02:06","null","2","2.5.773","Desktop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","||","","","","","","",""
"report_position: sea_passage_begin","Maneuvering","2024-05-10 22:30 -05:00","2024-05-11 03:30","null","11","2.6.925","Desktop","06:00","29° 05.88' N 94° 24.75' W","V-03","USHOU","CNNBO","178","10","10","60","60","13222","13.688932604788848","13.688932604788848","59.9","9.855766","9.478103","18","90","1","1","90","0.5","0","25","24","1010","","1.025","8.424692","null","-0.1186662","-0.1339777","06:00","06:00","3000","33","","","","","7.6","06:00","06:00","838","","06:00","837","","00:00","0","","12:00","","","1.9","","","","02:00","02:00","","","0.3","","00:00","","06:00","370.8","","","00:00","0","06:00","370.8","00:00","","","","","","","","52.01","","","","1822.37","0","0","262.9","53828","35699.99","6920.01","12","11.9","0.1","52125","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2024-06-17 18:00 +08:00","","Sailing (no stop since last report)","river","Vessel proceeding towards Singapore via cape for bunkering operation as instructed by charterer's.","",""
"report_position","At sea","2024-05-11 12:00 -05:00","2024-05-11 17:00","null","11","2.6.925","Desktop","13:30","27° 06.90' N 91° 43.48' W","V-03","USHOU","CNNBO","133","14.444444444444445","15.407407407407407","195","208","13027","11.097317221361212","5.170471702785292","84","14.35877","14.50616","18","90","1","1","90","1","0","26","25","1014","","1.025","15.79013","1.192873","-0.2184947","-0.2199386","13:30","13:30","7900","104","","","","","21.5","13:30","13:30","876","","13:30","887","","00:00","0","","27:00","","","4.3","","","","00:00","00:00","","","","","00:00","","13:30","358.7","","","04:00","372.5","13:00","372.5","00:00","","","","","","","","52.01","","","","1822.37","0","0","237.10000000000002","53724","35699.99","6920.01","12","11.9","0.1","52125","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2024-06-17 18:00 +08:00","","Sailing (no stop since last report)","sea","","",""
"report_position","At sea","2024-05-12 12:00 -05:00","2024-05-12 17:00","null","10","2.6.925","Desktop","24:00","23° 45.48' N 86° 49.70' W","V-03","USHOU","CNNBO","125","14.041666666666666","15.541666666666666","337","373","12690","14.593083345100448","5.469495809265481","85","14.08976","14.73679","18","135","1","1","90","1.5","0","27","25","1015","","1.025","10.96246","0.6423635","-0.6523563","-0.6765027","24:00","24:00","8000","189","","","20.8","","13.1","24:00","24:00","805","","24:00","800","60","02:00","883","","50:00","6","","3","","","","00:00","00:00","","","","","00:00","","24:00","354.2","","","24:00","354.2","24:00","354.2","00:00","","","","","","","","52.01","","","","1795.57","0","0","221","53535","35699.99","6860.01","12","11.9","0.1","52125","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ocean","cargo","1","sog|16|charterparty","2024-06-17 18:00 +08:00","","Sailing (no stop since last report)","sea","","",""
